customer_id,gender,elderly,married,have_children,weeks_since_purchase,lives_in_large_city,lives_in_citycenter,loyalty_club_level,frequent_buyer_discount,is_bank_customer,loyalty_creditcard,weekly_email,loyaltyclub_magazine,purchase_online,segment_income,longtime_member,segment_type,avg_monthly_discount,control_group,Purchased
6259,Female,0,Yes,No,3,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Rationalist,19.9,True,No
6534,Male,1,Yes,No,28,Yes,Yes,Premium,No,Yes,No,Yes,Yes,Yes,High Income,Yes,Experientialist ,105.8,False,No
4269,Male,0,Yes,Yes,35,Yes,No,Premium,No,Yes,No,Yes,Yes,No,Middle Income,Yes,Experientialist ,89.7,False,No
1155,Female,0,Yes,Yes,45,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,Yes,Traditionalist,24.65,False,No
4919,Male,0,Yes,Yes,51,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.55,True,No
4332,Male,0,No,No,71,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Traditionalist,25.55,False,No
4278,Female,0,No,No,6,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Rationalist,20.95,True,No
2246,Female,0,Yes,No,69,Yes,Yes,Premium,No,No,Yes,Yes,Yes,Yes,Low Income,No,Traditionalist,105.35,True,No
504,Female,0,Yes,Yes,52,Yes,No,Premium,Yes,No,Yes,Yes,No,No,High Income,Yes,Traditionalist,84.05,True,No
598,Male,0,No,No,4,Yes,Yes,Basic,No,No,No,Yes,No,Yes,High Income,No,Rationalist,65.55,False,No
5254,Male,1,No,No,35,Yes,No,Basic,No,No,Yes,Yes,Yes,Yes,Middle Income,Yes,Experientialist ,73.0,True,No
2668,Female,0,No,No,72,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Hedonist,115.05,False,No
4491,Female,1,Yes,No,54,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Middle Income,Yes,Traditionalist,115.6,True,No
4036,Male,0,Yes,Yes,52,Yes,Yes,Premium,No,Yes,No,Yes,No,Yes,High Income,Yes,Traditionalist,93.25,False,No
4526,Male,0,No,No,32,Yes,No,Premium,Yes,Yes,Yes,No,No,Yes,High Income,Yes,Hedonist,93.4,True,No
1958,Female,0,Yes,No,46,Yes,Yes,Basic,Yes,No,No,No,No,No,High Income,No,Experientialist ,53.1,False,No
3392,Male,0,No,No,4,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.0,True,No
373,Male,0,No,Yes,24,No,No,Basic,Yes,No,No,Yes,No,No,Low Income,No,Rationalist,35.75,False,No
2906,Female,0,Yes,No,21,Yes,No,Premium,No,No,Yes,Yes,No,No,Middle Income,No,Experientialist ,79.2,False,No
400,Female,0,Yes,Yes,23,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,20.05,False,No
2222,Female,0,Yes,Yes,71,Yes,No,Basic,Yes,Yes,Yes,Yes,No,No,Low Income,No,Hedonist,64.05,False,No
1886,Male,0,Yes,Yes,24,Yes,No,Basic,Yes,Yes,No,Yes,No,Yes,High Income,Yes,Hedonist,70.3,True,No
1316,Female,0,Yes,Yes,11,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,20.9,False,No
629,Female,1,No,No,72,Yes,Yes,Premium,No,Yes,Yes,Yes,Yes,Yes,Low Income,No,Experientialist ,111.65,False,No
70,Male,0,No,No,10,Yes,No,Premium,Yes,No,Yes,No,No,No,High Income,Yes,Rationalist,79.85,True,No
530,Female,1,No,No,56,Yes,Yes,Premium,No,Yes,Yes,Yes,Yes,No,Low Income,Yes,Traditionalist,99.9,True,No
5364,Male,0,Yes,Yes,70,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,25.35,True,No
6849,Female,0,Yes,No,2,Yes,No,Basic,No,No,Yes,No,Yes,Yes,High Income,No,Hedonist,69.0,True,No
5141,Male,0,No,No,1,Yes,No,Premium,No,No,No,No,Yes,Yes,High Income,Yes,Experientialist ,89.25,False,No
1793,Male,0,Yes,Yes,42,Yes,Yes,Basic,Yes,Yes,No,No,Yes,No,High Income,Yes,Traditionalist,69.4,True,No
66,Female,0,No,No,3,Yes,No,Basic,No,Yes,No,Yes,Yes,Yes,High Income,Yes,Experientialist ,75.3,True,No
5231,Male,0,Yes,Yes,58,Yes,Yes,Premium,No,No,Yes,Yes,No,Yes,Low Income,No,Traditionalist,94.35,False,No
381,Female,0,Yes,No,41,Yes,No,Premium,No,Yes,Yes,Yes,No,No,Middle Income,Yes,Traditionalist,86.2,True,No
1980,Female,0,Yes,Yes,45,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,Yes,Traditionalist,20.0,True,No
2248,Female,0,No,No,40,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.65,False,No
4120,Male,0,No,No,35,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Rationalist,19.15,False,No
2989,Male,0,Yes,No,72,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,Yes,Low Income,Yes,Experientialist ,109.65,True,No
2711,Female,0,Yes,No,24,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Hedonist,20.4,True,No
425,Female,0,No,No,10,No,No,Basic,Yes,Yes,Yes,No,No,No,High Income,No,Traditionalist,40.7,False,No
4792,Male,0,Yes,No,3,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Traditionalist,,False,No
5591,Male,0,Yes,Yes,25,Yes,No,Low engagement,No,No,No,No,No,No,High Income,Yes,Rationalist,19.15,False,No
656,Male,0,No,No,10,Yes,No,Premium,No,No,No,Yes,Yes,Yes,High Income,Yes,Hedonist,95.1,False,No
3781,Male,0,Yes,Yes,55,Yes,No,Basic,No,No,Yes,Yes,No,No,Low Income,Yes,Hedonist,55.25,False,No
4520,Female,0,Yes,No,57,Yes,Yes,Premium,No,Yes,Yes,Yes,Yes,Yes,Middle Income,Yes,Traditionalist,109.4,True,No
1683,Male,0,Yes,No,72,Yes,Yes,Basic,Yes,Yes,Yes,No,Yes,Yes,Low Income,Yes,Experientialist ,85.25,False,No
6401,Female,0,No,No,72,Yes,Yes,Basic,Yes,Yes,No,No,No,No,Low Income,No,Traditionalist,59.75,False,No
82,Female,0,Yes,Yes,11,No,No,Basic,Yes,No,No,No,Yes,Yes,High Income,No,Experientialist ,50.55,False,No
195,Male,0,Yes,Yes,59,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.3,False,No
5565,Male,0,No,No,35,Yes,Yes,Basic,Yes,No,No,No,No,No,Low Income,No,Rationalist,55.25,True,No
2826,Male,0,No,No,15,Yes,Yes,Low engagement,No,No,No,No,No,No,High Income,Yes,Experientialist ,26.35,True,No
4320,Male,0,No,No,65,Yes,Yes,Premium,Yes,No,Yes,Yes,Yes,Yes,Middle Income,Yes,Hedonist,110.0,True,No
3881,Male,0,Yes,Yes,26,Yes,Yes,Basic,No,No,Yes,Yes,Yes,Yes,Middle Income,Yes,Hedonist,82.0,True,No
5890,Male,1,Yes,No,59,No,No,Basic,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,50.25,False,No
3709,Male,0,No,No,11,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,20.4,False,No
5956,Male,0,Yes,Yes,72,Yes,No,Basic,Yes,Yes,No,Yes,Yes,No,Low Income,No,Traditionalist,68.4,True,No
187,Male,0,No,No,20,Yes,No,Basic,No,Yes,No,No,No,No,High Income,Yes,Rationalist,51.8,False,No
1031,Female,0,Yes,Yes,50,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Traditionalist,69.75,True,No
4061,Male,0,Yes,Yes,54,Yes,Yes,Basic,No,No,Yes,No,No,Yes,Low Income,No,Hedonist,63.35,True,No
2417,Male,0,No,No,27,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,Middle Income,Yes,Traditionalist,100.5,False,No
4321,Male,0,Yes,No,71,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Experientialist ,20.85,True,No
6855,Male,0,No,No,2,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.0,True,No
4687,Female,1,No,No,72,Yes,Yes,Premium,Yes,Yes,Yes,Yes,No,Yes,Low Income,Yes,Traditionalist,107.4,True,No
2972,Female,0,Yes,Yes,59,Yes,Yes,Basic,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Hedonist,90.3,False,No
3089,Male,0,Yes,Yes,46,Yes,No,Basic,Yes,No,Yes,Yes,Yes,Yes,Low Income,No,Rationalist,81.0,False,No
3083,Male,0,No,No,51,Yes,Yes,Basic,Yes,No,No,Yes,No,No,Middle Income,No,Hedonist,59.9,True,No
5207,Male,0,No,No,37,Yes,No,Basic,Yes,Yes,Yes,Yes,No,No,Low Income,No,Traditionalist,65.6,False,No
3033,Male,0,No,No,17,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.45,False,No
2434,Male,0,No,No,9,No,No,Basic,Yes,No,Yes,Yes,No,Yes,Middle Income,No,Rationalist,50.8,True,No
380,Male,0,No,No,17,Yes,Yes,Premium,No,No,Yes,Yes,No,No,Middle Income,No,Experientialist ,86.75,True,No
1745,Female,0,Yes,No,41,Yes,No,Premium,Yes,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Traditionalist,104.45,False,No
6007,Male,0,Yes,Yes,23,No,No,Basic,No,No,No,Yes,No,No,High Income,Yes,Traditionalist,30.35,True,No
139,Male,0,No,Yes,57,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,Yes,Rationalist,19.6,False,No
4634,Female,0,Yes,Yes,72,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,Yes,Traditionalist,24.05,True,No
6813,Female,1,No,No,45,Yes,No,Premium,Yes,Yes,No,Yes,No,No,High Income,Yes,Traditionalist,85.7,True,No
6999,Female,0,No,No,13,Yes,No,Premium,No,No,No,No,No,Yes,High Income,Yes,Experientialist ,80.5,True,No
2755,Male,0,No,No,3,No,No,Basic,Yes,No,Yes,Yes,No,No,High Income,No,Rationalist,41.35,False,No
3138,Female,0,Yes,Yes,41,Yes,Yes,Premium,No,Yes,Yes,Yes,Yes,Yes,Middle Income,Yes,Traditionalist,109.1,True,No
4830,Female,0,No,No,12,Yes,No,Basic,No,No,No,No,No,No,High Income,Yes,Traditionalist,45.0,True,No
6575,Female,1,No,No,9,Yes,Yes,Premium,No,No,Yes,No,Yes,No,High Income,Yes,Experientialist ,90.1,False,No
4648,Male,0,Yes,Yes,4,Yes,No,Basic,No,No,No,No,No,No,High Income,No,Rationalist,45.25,True,No
6426,Male,0,Yes,Yes,52,No,No,Basic,Yes,No,Yes,No,No,Yes,Middle Income,No,Traditionalist,44.25,True,No
5377,Male,0,No,No,18,Yes,Yes,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,23.75,True,No
1714,Male,0,Yes,No,52,Yes,Yes,Basic,No,Yes,No,Yes,No,No,High Income,No,Traditionalist,61.35,True,No
5416,Female,0,No,No,18,Yes,Yes,Basic,No,No,No,No,No,No,High Income,Yes,Experientialist ,50.3,True,No
379,Female,0,No,No,61,Yes,Yes,Basic,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Experientialist ,89.65,True,No
5472,Female,0,No,No,29,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,74.2,True,No
5165,Female,0,No,No,7,Yes,Yes,Basic,Yes,No,No,No,No,No,High Income,Yes,Experientialist ,53.65,True,No
6988,Female,1,No,No,35,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Experientialist ,108.35,True,No
2547,Female,0,No,No,25,Yes,No,Basic,Yes,No,No,Yes,Yes,Yes,High Income,Yes,Hedonist,76.15,False,No
4438,Male,0,Yes,No,60,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,Low Income,No,Hedonist,101.15,True,No
3395,Male,0,No,No,26,Yes,Yes,Basic,Yes,Yes,No,No,No,No,Middle Income,No,Experientialist ,61.55,False,No
1374,Male,0,No,Yes,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.85,True,No
4398,Female,0,Yes,No,72,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,No,Low Income,Yes,Traditionalist,103.95,False,No
125,Female,0,Yes,Yes,4,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.85,False,No
2233,Male,0,Yes,Yes,36,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.45,False,No
5387,Male,0,No,No,10,Yes,No,Basic,No,No,No,No,No,No,High Income,Yes,Hedonist,45.8,True,No
2875,Female,0,Yes,No,64,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.45,False,No
210,Male,0,Yes,No,64,Yes,No,Premium,No,Yes,Yes,Yes,Yes,Yes,Middle Income,Yes,Hedonist,102.45,True,No
1400,Female,0,Yes,Yes,14,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,19.55,True,No
2751,Male,0,No,No,3,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Rationalist,19.45,False,No
1068,Male,0,Yes,No,24,Yes,No,Premium,Yes,No,No,Yes,No,Yes,High Income,Yes,Experientialist ,89.25,True,No
4585,Male,1,No,No,69,Yes,Yes,Basic,Yes,No,Yes,Yes,No,Yes,Low Income,No,Hedonist,74.1,False,No
2158,Male,0,Yes,No,51,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Traditionalist,106.8,True,No
5392,Female,0,No,No,6,No,No,Basic,No,No,No,Yes,Yes,Yes,Middle Income,Yes,Rationalist,49.25,False,No
6518,Female,0,Yes,Yes,6,Yes,No,Basic,No,No,No,No,Yes,No,High Income,No,Experientialist ,54.85,True,No
2824,Male,0,Yes,No,39,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,Yes,Traditionalist,20.45,False,No
3564,Male,1,No,No,30,Yes,Yes,Premium,Yes,No,No,No,No,Yes,High Income,Yes,Hedonist,90.5,True,No
6108,Male,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.95,False,No
4826,Male,0,No,No,22,Yes,Yes,Premium,No,No,No,No,No,Yes,High Income,No,Experientialist ,83.05,False,No
1587,Female,0,Yes,Yes,68,Yes,Yes,Premium,Yes,No,Yes,Yes,Yes,Yes,Low Income,Yes,Traditionalist,109.05,False,No
1769,Female,0,No,No,63,Yes,No,Basic,No,No,Yes,No,No,Yes,Middle Income,No,Hedonist,58.55,True,No
296,Male,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.25,True,No
6898,Male,0,No,No,62,Yes,No,Basic,No,Yes,Yes,Yes,Yes,Yes,High Income,Yes,Traditionalist,80.4,True,No
5160,Male,0,No,No,9,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,76.25,True,No
1135,Female,0,Yes,Yes,26,Yes,No,Premium,Yes,Yes,No,No,No,No,High Income,No,Experientialist ,81.95,True,No
6975,Female,0,Yes,No,51,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,Middle Income,Yes,Experientialist ,98.85,True,No
1561,Male,0,No,Yes,39,No,No,Basic,Yes,No,No,Yes,Yes,No,Middle Income,No,Traditionalist,45.05,False,No
4847,Male,0,No,No,7,Yes,No,Premium,No,No,No,No,No,No,High Income,No,Traditionalist,69.15,False,No
6207,Male,0,Yes,No,52,Yes,Yes,Premium,No,Yes,No,Yes,No,Yes,High Income,Yes,Hedonist,95.65,False,No
798,Female,0,Yes,Yes,20,Yes,Yes,Low engagement,No,No,No,No,No,No,High Income,Yes,Traditionalist,25.55,True,No
1882,Male,0,No,No,26,No,No,Basic,Yes,Yes,No,No,No,Yes,High Income,Yes,Traditionalist,44.65,False,No
7039,Male,0,Yes,Yes,24,Yes,Yes,Basic,Yes,No,Yes,Yes,Yes,Yes,Middle Income,Yes,Rationalist,84.8,True,No
1181,Male,0,No,No,39,Yes,No,Basic,No,No,No,Yes,No,No,Low Income,Yes,Traditionalist,49.8,False,No
6179,Female,1,Yes,No,54,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,Yes,Rationalist,18.95,False,No
2592,Female,0,Yes,Yes,57,Yes,Yes,Premium,No,Yes,No,No,Yes,Yes,High Income,Yes,Experientialist ,100.6,False,No
1792,Female,0,Yes,No,44,Yes,No,Basic,Yes,Yes,Yes,No,No,No,Middle Income,Yes,Rationalist,61.5,False,No
385,Male,0,No,No,48,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,Low Income,Yes,Traditionalist,108.1,True,No
4365,Female,0,No,No,63,Yes,Yes,Basic,Yes,Yes,Yes,Yes,No,Yes,Low Income,Yes,Hedonist,80.3,False,No
507,Male,0,No,Yes,11,Yes,Yes,Premium,No,No,Yes,No,No,No,High Income,Yes,Rationalist,78.0,True,No
257,Female,0,Yes,Yes,61,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Hedonist,115.1,True,No
6182,Male,0,Yes,Yes,61,Yes,Yes,Premium,No,No,Yes,No,Yes,Yes,Middle Income,Yes,Experientialist ,99.9,False,No
3065,Female,0,No,No,21,Yes,No,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,68.65,False,No
4784,Female,1,Yes,Yes,71,Yes,Yes,Basic,Yes,Yes,No,No,Yes,No,Middle Income,No,Experientialist ,69.2,False,No
1736,Male,0,Yes,Yes,72,Yes,Yes,Premium,Yes,Yes,Yes,Yes,Yes,Yes,Low Income,No,Traditionalist,114.45,False,No
5564,Female,0,No,No,4,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.15,True,No
615,Male,0,No,No,50,Yes,Yes,Basic,No,No,Yes,Yes,No,Yes,Low Income,No,Traditionalist,69.5,True,No
418,Female,0,Yes,Yes,40,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,Yes,Rationalist,24.8,True,No
1176,Female,0,No,No,13,Yes,Yes,Premium,Yes,No,No,No,No,No,High Income,Yes,Hedonist,80.0,False,No
2341,Female,0,Yes,Yes,48,No,No,Basic,Yes,No,Yes,No,No,Yes,Middle Income,No,Hedonist,45.0,False,No
6677,Female,0,Yes,Yes,41,Yes,Yes,Premium,Yes,Yes,No,No,Yes,No,High Income,Yes,Traditionalist,94.3,True,No
5615,Male,0,Yes,Yes,68,Yes,Yes,Premium,Yes,Yes,No,No,No,No,Middle Income,Yes,Traditionalist,85.5,False,No
1829,Male,0,No,No,42,Yes,Yes,Low engagement,No,No,No,No,No,No,Middle Income,No,Experientialist ,25.05,True,No
151,Female,0,Yes,Yes,8,Yes,No,Basic,No,No,No,Yes,Yes,Yes,High Income,Yes,Experientialist ,68.55,False,No
5041,Male,0,Yes,Yes,20,Yes,Yes,Premium,No,Yes,No,Yes,Yes,No,High Income,No,Rationalist,96.8,True,No
4434,Female,0,No,No,4,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,75.65,False,No
5190,Male,0,No,No,1,Yes,Yes,Basic,No,Yes,No,No,No,No,High Income,No,Experientialist ,54.3,True,No
6400,Female,0,No,No,55,Yes,Yes,Premium,No,No,No,No,No,No,High Income,Yes,Experientialist ,73.1,False,No
2992,Female,1,Yes,No,37,Yes,No,Premium,No,No,Yes,Yes,Yes,No,High Income,No,Experientialist ,90.0,False,No
895,Female,0,Yes,No,63,Yes,Yes,Premium,No,No,No,Yes,No,No,Middle Income,Yes,Hedonist,81.2,True,No
4111,Male,0,Yes,No,70,Yes,No,Basic,Yes,Yes,No,Yes,No,Yes,Low Income,No,Rationalist,67.95,False,No
5666,Male,0,No,No,34,No,No,Basic,No,No,No,No,No,No,High Income,Yes,Traditionalist,25.05,True,No
4855,Male,0,Yes,Yes,18,No,No,Basic,No,Yes,Yes,No,Yes,No,Middle Income,No,Hedonist,46.4,False,No
634,Male,0,No,No,10,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Rationalist,20.35,True,No
95,Male,0,No,No,72,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,Low Income,Yes,Traditionalist,100.9,False,No
4558,Male,0,No,No,53,No,No,Basic,No,No,Yes,Yes,Yes,Yes,Middle Income,No,Hedonist,54.9,False,No
5263,Female,0,No,No,59,Yes,Yes,Basic,Yes,No,No,Yes,No,Yes,Middle Income,No,Traditionalist,68.7,False,No
6803,Female,0,No,No,20,Yes,Yes,Premium,Yes,No,No,No,Yes,No,High Income,Yes,Traditionalist,89.1,False,No
4211,Female,1,Yes,Yes,61,Yes,Yes,Basic,No,No,Yes,No,Yes,No,Middle Income,Yes,Experientialist ,65.2,True,No
1598,Male,0,Yes,No,48,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,No,Low Income,Yes,Traditionalist,96.9,False,No
5385,Female,0,No,No,4,Yes,Yes,Basic,No,No,No,Yes,Yes,No,High Income,Yes,Rationalist,64.4,False,No
2092,Female,0,No,Yes,50,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,20.15,False,No
1804,Female,0,No,No,36,No,No,Basic,Yes,Yes,Yes,Yes,No,Yes,Low Income,Yes,Rationalist,53.1,True,No
4708,Male,0,No,Yes,49,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,Yes,Middle Income,Yes,Hedonist,109.2,False,No
2772,Female,0,Yes,Yes,13,Yes,No,Basic,Yes,No,Yes,No,No,Yes,High Income,Yes,Rationalist,63.15,True,No
6520,Male,0,Yes,Yes,63,Yes,Yes,Premium,No,Yes,No,No,No,Yes,Middle Income,Yes,Experientialist ,91.35,True,No
3633,Female,0,Yes,No,24,Yes,Yes,Premium,No,No,Yes,No,No,No,High Income,Yes,Rationalist,79.65,False,No
133,Male,0,No,No,67,Yes,No,Basic,No,No,No,Yes,No,No,Low Income,No,Traditionalist,50.55,False,No
3651,Male,1,No,No,71,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,Yes,Rationalist,24.65,True,No
3297,Female,0,No,No,24,Yes,No,Basic,No,No,Yes,No,No,No,High Income,Yes,Hedonist,49.3,False,No
4137,Male,0,Yes,No,47,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Traditionalist,19.9,False,No
2759,Male,0,No,No,5,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.25,False,No
2314,Male,0,Yes,Yes,43,Yes,Yes,Premium,No,No,Yes,Yes,Yes,Yes,Middle Income,Yes,Hedonist,104.3,False,No
4853,Male,1,No,No,69,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,20.3,True,No
4637,Male,0,Yes,Yes,44,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Traditionalist,20.0,False,No
1729,Female,0,No,No,45,Yes,No,Basic,Yes,No,Yes,Yes,Yes,Yes,Low Income,No,Traditionalist,81.65,False,No
428,Female,0,Yes,Yes,10,Yes,Yes,Premium,No,No,No,No,No,Yes,High Income,No,Experientialist ,85.95,False,No
6141,Female,0,No,No,3,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.95,True,No
4341,Male,0,No,Yes,5,Yes,No,Basic,No,No,No,Yes,No,No,High Income,Yes,Traditionalist,48.65,True,No
5242,Male,0,No,No,55,Yes,No,Basic,No,Yes,No,Yes,No,Yes,Middle Income,Yes,Experientialist ,64.2,False,No
6354,Male,0,Yes,No,10,Yes,No,Basic,Yes,No,No,Yes,No,No,High Income,Yes,Hedonist,54.95,True,No
6570,Female,0,Yes,Yes,8,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Rationalist,19.5,True,No
4103,Male,0,Yes,Yes,7,Yes,No,Basic,No,No,No,No,No,No,High Income,No,Experientialist ,44.75,True,No
1594,Male,0,Yes,Yes,4,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,18.85,True,No
1909,Male,0,No,No,69,Yes,No,Low engagement,No,No,No,No,No,No,Low Income,No,Hedonist,19.95,False,No
2143,Female,0,No,Yes,21,Yes,No,Basic,Yes,No,Yes,No,No,Yes,Middle Income,No,Rationalist,64.85,True,No
2548,Female,0,No,No,52,No,No,Basic,Yes,Yes,No,Yes,No,No,Low Income,No,Rationalist,39.1,True,No
6471,Male,0,Yes,Yes,8,Yes,No,Basic,No,No,No,No,No,No,Middle Income,Yes,Rationalist,43.45,False,No
730,Male,0,No,No,65,Yes,Yes,Basic,No,Yes,Yes,Yes,No,Yes,Low Income,Yes,Hedonist,74.2,True,No
1629,Female,1,Yes,No,30,Yes,Yes,Premium,No,Yes,No,No,Yes,No,High Income,Yes,Experientialist ,90.05,True,No
194,Female,0,Yes,Yes,11,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,Yes,Low Income,No,Hedonist,109.7,False,No
5830,Male,0,Yes,Yes,31,No,No,Basic,Yes,No,Yes,Yes,Yes,Yes,Middle Income,No,Experientialist ,59.95,False,No
2942,Male,0,Yes,No,72,Yes,Yes,Premium,Yes,Yes,Yes,No,Yes,No,Low Income,Yes,Hedonist,97.95,False,No
5529,Male,0,Yes,No,44,Yes,No,Basic,Yes,Yes,No,Yes,No,No,Middle Income,Yes,Traditionalist,59.85,False,No
682,Female,0,Yes,Yes,61,Yes,No,Basic,No,No,Yes,Yes,Yes,Yes,Low Income,Yes,Traditionalist,73.8,False,No
6229,Male,0,No,Yes,70,Yes,Yes,Basic,Yes,Yes,No,Yes,No,No,Middle Income,No,Traditionalist,64.95,True,No
1147,Male,0,No,No,29,No,No,Basic,Yes,No,No,Yes,No,No,Middle Income,No,Rationalist,35.6,True,No
2850,Female,0,No,No,12,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,20.3,False,No
1170,Male,1,No,No,70,No,No,Basic,No,Yes,Yes,No,Yes,No,Middle Income,Yes,Hedonist,44.05,False,No
2898,Male,0,No,No,43,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,No,Traditionalist,26.45,False,No
1706,Female,1,Yes,No,55,Yes,Yes,Premium,No,Yes,Yes,Yes,No,No,High Income,No,Experientialist ,90.45,False,No
796,Male,0,Yes,No,2,Yes,No,Basic,No,Yes,No,Yes,No,Yes,High Income,Yes,Rationalist,64.2,True,No
6144,Male,0,Yes,Yes,50,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,Yes,Rationalist,20.35,True,No
5197,Female,1,No,No,66,Yes,Yes,Premium,No,Yes,Yes,No,Yes,Yes,Middle Income,No,Traditionalist,108.1,False,No
3325,Female,0,No,No,1,Yes,No,Premium,No,No,Yes,No,No,No,High Income,No,Experientialist ,75.55,True,No
109,Male,0,No,No,43,Yes,Yes,Premium,No,No,No,No,Yes,Yes,Middle Income,No,Rationalist,94.35,False,No
4243,Female,0,No,No,1,Yes,No,Low engagement,No,No,No,No,No,No,High Income,No,Rationalist,19.75,True,No
6001,Male,0,No,Yes,52,Yes,No,Low engagement,No,No,No,No,No,No,Middle Income,No,Hedonist,19.65,False,No
4980,Female,0,Yes,Yes,56,Yes,Yes,Low engagement,No,No,No,No,No,No,Low Income,Yes,Rationalist,24.45,True,No
6788,Male,0,Yes,Yes,35,Yes,Yes,Premium,No,Yes,Yes,Yes,Yes,Yes,High Income,Yes,Experientialist ,109.95,True,No
4337,Female,1,No,No,72,Yes,Yes,Premium,Yes,Yes,No,Yes,Yes,Yes,Low Income,Yes,Traditionalist,110.1,True,No
5603,Male,0,No,No,6,Yes,No,Basic,Yes,No,Yes,Yes,Yes,Yes,Low Income,Yes,Rationalist,80.25,False,No
